date,1. open,2. high,3. low,4. close,5. volume
2020-02-10 14:34:00,25.74,25.8292,25.74,25.8292,2447.0
2020-02-10 14:35:00,25.8,26.17,25.8,26.0969,19908.0
2020-02-10 14:36:00,26.1307,26.2454,26.0114,26.2207,8381.0
2020-02-10 14:37:00,26.1978,26.3507,26.0205,26.3305,8753.0
2020-02-10 14:38:00,26.105,26.18,26.105,26.18,701.0
2020-02-10 14:39:00,26.0315,26.075,26.03,26.03,1822.0
2020-02-10 14:40:00,26.0428,26.165,26.03,26.16,721.0
2020-02-10 14:41:00,26.16,26.16,26.16,26.16,292.0
2020-02-10 14:42:00,26.1051,26.1473,26.1051,26.1473,640.0
2020-02-10 14:43:00,26.11,26.165,26.11,26.165,2765.0
2020-02-10 14:44:00,26.18,26.32,26.1704,26.32,6536.0
2020-02-10 14:45:00,26.3,26.4,26.3,26.4,3614.0
2020-02-10 14:46:00,26.397,26.4208,26.3307,26.4005,1024.0
2020-02-10 14:47:00,26.32,26.39,26.3,26.3,8977.0
2020-02-10 14:48:00,26.3009,26.3645,26.2444,26.3409,3840.0
2020-02-10 14:49:00,26.38,26.5,26.3765,26.48,5034.0
2020-02-10 14:50:00,26.42,26.42,26.34,26.36,4935.0
2020-02-10 14:51:00,26.46,26.47,26.46,26.47,420.0
2020-02-10 14:52:00,26.4508,26.4759,26.3522,26.3608,2286.0
2020-02-10 14:53:00,26.43,26.47,26.39,26.45,2213.0
2020-02-10 14:54:00,26.44,26.5,26.44,26.48,8624.0
2020-02-10 14:55:00,26.47,26.5,26.22,26.22,7083.0
2020-02-10 14:56:00,26.23,26.25,26.23,26.25,4079.0
2020-02-10 14:57:00,26.2965,26.41,26.2965,26.335,998.0
2020-02-10 14:58:00,26.3304,26.4529,26.3228,26.4304,8375.0
2020-02-10 14:59:00,26.48,26.48,26.3501,26.3501,1312.0
2020-02-10 15:00:00,26.38,26.38,26.38,26.38,199.0
2020-02-10 15:01:00,26.418,26.46,26.418,26.46,1621.0
2020-02-10 15:02:00,26.47,26.47,26.46,26.46,1152.0
2020-02-10 15:03:00,26.3969,26.46,26.39,26.46,2672.0
2020-02-10 15:04:00,26.46,26.5,26.46,26.5,2066.0
2020-02-10 15:05:00,26.47,26.4704,26.35,26.35,2867.0
2020-02-10 15:08:00,26.4201,26.4201,26.42,26.42,3743.0
2020-02-10 15:09:00,26.4,26.42,26.385,26.385,1828.0
2020-02-10 15:10:00,26.35,26.42,26.35,26.42,705.0
2020-02-10 15:11:00,26.41,26.42,26.41,26.42,800.0
2020-02-10 15:12:00,26.42,26.42,26.42,26.42,600.0
2020-02-10 15:13:00,26.42,26.43,26.42,26.43,0.0
2020-02-10 15:14:00,26.45,26.45,26.45,26.45,2109.0
2020-02-10 15:16:00,26.45,26.51,26.45,26.49,1463.0
2020-02-10 15:17:00,26.48,26.48,26.48,26.48,251.0
2020-02-10 15:18:00,26.4827,26.4827,26.48,26.48,845.0
2020-02-10 15:19:00,26.49,26.49,26.49,26.49,4735.0
2020-02-10 15:20:00,26.495,26.495,26.495,26.495,902.0
2020-02-10 15:21:00,26.5,26.81,26.495,26.8,12023.0
2020-02-10 15:22:00,26.88,26.98,26.88,26.98,4705.0
2020-02-10 15:23:00,26.959,27.22,26.959,27.22,9336.0
2020-02-10 15:24:00,27.23,27.4765,27.23,27.4,8584.0
2020-02-10 15:25:00,27.32,27.34,26.96,27.16,6056.0
2020-02-10 15:26:00,27.0601,27.0601,26.91,26.91,13567.0
2020-02-10 15:28:27,0,0,0,26.850000381469727,0
2020-02-10 15:29:29,0,0,0,26.915000915527344,0
2020-02-10 15:30:33,0,0,0,27.0,0
2020-02-10 15:31:36,0,0,0,27.18000030517578,0
